mean_SFR mean_SFR_spi mean_SFR_ell mean_SSFR mean_SSFR_spi mean_SSFR_ell mean_e mean_e_spi mean_e_ell std_e std_e_spi std_e_ell split_fracs
1.673982e-01 5.579707e-01 4.013745e-03 8.076835e-11 2.702240e-10 1.515150e-12 1.554975e-01 1.532312e-01 1.564455e-01 1.660579e-01 1.363142e-01 1.770153e-01 2.390511e+00
1.515779e-01 2.328341e-01 1.337849e-02 1.518104e-10 2.386614e-10 4.095285e-12 2.662051e-01 2.475050e-01 2.980098e-01 2.347554e-01 1.822416e-01 3.012438e-01 5.879630e-01
1.425516e+00 1.661881e+00 9.697983e-02 6.832383e-10 8.043162e-10 2.696747e-12 2.444950e-01 2.434469e-01 2.503859e-01 2.214467e-01 2.079143e-01 2.857543e-01 1.779141e-01
1.759601e-01 5.461867e-01 7.443212e-03 7.841295e-11 2.467084e-10 1.809496e-12 1.646630e-01 1.517101e-01 1.705588e-01 1.799558e-01 1.378342e-01 1.958720e-01 2.196970e+00
5.476310e-01 7.759954e-01 2.517758e-02 2.967785e-10 4.257284e-10 1.766472e-12 2.078078e-01 2.089269e-01 2.052475e-01 2.080503e-01 1.856460e-01 2.519029e-01 4.371002e-01
4.331073e-01 7.351322e-01 3.888853e-03 1.954017e-10 3.315956e-10 1.851768e-12 1.853240e-01 1.732492e-01 2.024839e-01 1.950833e-01 1.570551e-01 2.378791e-01 7.036626e-01
5.059855e-01 7.307957e-01 6.335379e-02 3.269718e-10 4.919402e-10 2.163431e-12 2.394591e-01 2.140046e-01 2.895769e-01 2.655624e-01 1.988730e-01 3.573778e-01 5.078947e-01
6.535430e-01 9.719584e-01 2.265261e-02 1.842588e-10 2.759407e-10 2.605414e-12 1.921898e-01 1.913944e-01 1.937656e-01 1.765516e-01 1.625010e-01 2.015083e-01 5.047081e-01
1.280037e-01 2.994650e-01 2.814835e-03 1.003329e-10 2.352790e-10 1.804822e-12 2.076184e-01 1.905199e-01 2.201025e-01 2.167134e-01 1.667325e-01 2.461469e-01 1.369620e+00
3.328329e-01 7.184786e-01 8.712211e-03 1.174615e-10 2.548199e-10 2.016897e-12 1.603072e-01 1.541159e-01 1.655108e-01 1.635063e-01 1.486332e-01 1.748624e-01 1.189821e+00
1.930271e-01 3.771213e-01 7.917716e-03 1.327540e-10 2.623314e-10 2.462010e-12 1.974702e-01 1.867509e-01 2.082486e-01 2.078167e-01 1.572069e-01 2.480559e-01 9.945155e-01
2.372326e-01 3.882234e-01 3.196824e-03 1.603319e-10 2.623635e-10 2.182906e-12 2.031499e-01 1.829027e-01 2.345331e-01 2.056321e-01 1.564638e-01 2.612659e-01 6.451613e-01
1.473808e+00 1.810480e+00 5.279130e-02 3.732454e-10 4.613935e-10 1.191807e-12 2.163527e-01 2.211435e-01 1.961320e-01 1.843029e-01 1.876305e-01 1.680414e-01 2.369231e-01
4.259126e-01 5.775930e-01 2.262133e-02 2.948703e-10 4.048506e-10 2.452256e-12 2.154187e-01 2.033469e-01 2.475153e-01 2.207017e-01 1.932651e-01 2.783706e-01 3.761062e-01
7.357961e-02 2.242586e-01 4.981664e-03 5.618493e-11 1.757055e-10 1.772113e-12 2.311025e-01 1.846038e-01 2.522714e-01 2.677204e-01 1.648028e-01 3.008442e-01 2.196552e+00
1.589686e-01 3.124821e-01 7.327205e-03 1.153345e-10 2.294091e-10 2.651137e-12 1.821715e-01 1.746187e-01 1.896321e-01 1.728207e-01 1.512864e-01 1.914399e-01 1.012346e+00
1.511463e-01 2.809853e-01 7.494685e-03 1.132052e-10 2.126638e-10 3.165962e-12 2.432234e-01 2.186615e-01 2.703982e-01 2.368409e-01 1.839691e-01 2.816089e-01 9.038462e-01
3.360895e-01 4.926750e-01 1.103955e-02 2.621186e-10 3.873046e-10 2.249567e-12 2.308836e-01 2.081390e-01 2.780983e-01 2.482138e-01 1.877318e-01 3.362156e-01 4.817276e-01
3.863881e-01 5.213850e-01 4.401411e-03 2.568280e-10 3.470694e-10 1.481175e-12 2.104423e-01 2.056724e-01 2.239389e-01 2.017026e-01 1.713314e-01 2.692494e-01 3.534073e-01
1.679633e-01 3.900116e-01 3.656546e-03 1.076267e-10 2.503212e-10 2.038518e-12 1.714246e-01 1.656986e-01 1.756616e-01 1.828935e-01 1.432447e-01 2.073071e-01 1.351425e+00
1.550540e+00 1.859383e+00 8.087302e-02 5.619884e-10 6.798078e-10 1.330711e-12 2.281733e-01 2.241674e-01 2.472360e-01 1.992332e-01 1.808318e-01 2.693226e-01 2.101449e-01
3.172919e-01 5.051963e-01 4.910681e-03 1.884174e-10 3.001988e-10 2.586711e-12 1.840611e-01 1.735145e-01 2.015944e-01 1.814979e-01 1.487724e-01 2.245381e-01 6.015228e-01
7.193705e-01 1.086090e+00 3.641063e-02 2.001275e-10 3.058526e-10 3.230440e-12 1.864781e-01 1.902790e-01 1.793995e-01 1.726351e-01 1.573198e-01 1.978306e-01 5.369565e-01
1.439233e-01 5.855897e-01 3.808383e-03 5.135371e-11 2.083584e-10 1.545339e-12 1.851646e-01 1.400596e-01 1.994738e-01 2.284485e-01 1.201849e-01 2.516200e-01 3.152174e+00
4.033033e-01 6.211138e-01 1.293618e-02 2.154515e-10 3.348183e-10 1.518218e-12 1.851193e-01 1.812424e-01 1.920676e-01 1.885475e-01 1.590140e-01 2.321027e-01 5.579632e-01
1.588619e-01 2.839824e-01 6.456634e-03 1.670213e-10 3.019008e-10 2.728857e-12 2.126243e-01 2.000421e-01 2.279503e-01 1.927387e-01 1.701010e-01 2.161609e-01 8.209719e-01
2.121804e-01 5.021449e-01 5.859393e-03 1.096966e-10 2.613181e-10 1.812021e-12 1.710810e-01 1.564412e-01 1.814979e-01 1.903510e-01 1.395103e-01 2.188727e-01 1.405405e+00
6.584463e-01 9.102885e-01 2.841435e-02 2.587286e-10 3.612342e-10 2.290769e-12 2.001102e-01 2.062959e-01 1.846355e-01 1.811279e-01 1.710784e-01 2.032901e-01 3.997290e-01
9.639545e-01 1.283728e+00 1.711223e-02 3.709030e-10 4.954236e-10 2.200325e-12 2.209155e-01 2.210629e-01 2.204790e-01 1.985939e-01 1.870130e-01 2.294820e-01 3.377265e-01
3.008265e-01 5.451503e-01 5.799703e-03 1.655407e-10 3.008707e-10 2.126581e-12 1.615000e-01 1.577526e-01 1.660250e-01 1.628605e-01 1.397413e-01 1.869061e-01 8.281407e-01
4.150658e-01 6.213502e-01 1.102103e-02 1.913258e-10 2.872043e-10 3.530707e-12 2.036434e-01 1.883358e-01 2.336262e-01 2.131334e-01 1.767853e-01 2.680073e-01 5.105485e-01
1.402867e-01 2.607018e-01 2.245194e-02 9.660152e-11 1.905434e-10 4.672672e-12 2.478069e-01 2.334477e-01 2.618583e-01 2.396084e-01 2.116832e-01 2.633349e-01 1.021898e+00
2.875388e-01 5.716382e-01 7.385311e-03 1.459464e-10 2.921560e-10 1.767481e-12 1.704843e-01 1.645256e-01 1.763603e-01 1.860449e-01 1.443722e-01 2.193657e-01 1.014085e+00
2.093099e-01 4.434303e-01 4.774813e-03 1.216196e-10 2.584218e-10 2.104820e-12 1.662508e-01 1.556043e-01 1.755519e-01 1.761696e-01 1.403783e-01 2.018616e-01 1.144647e+00
2.143211e-01 3.306241e-01 1.138911e-02 1.585274e-10 2.475772e-10 3.148459e-12 2.231584e-01 2.219330e-01 2.252966e-01 2.045831e-01 1.936580e-01 2.223478e-01 5.731132e-01
1.653686e-01 3.723323e-01 5.277047e-03 1.126159e-10 2.545289e-10 2.842679e-12 1.996200e-01 1.932503e-01 2.045471e-01 2.002312e-01 1.640069e-01 2.241495e-01 1.292784e+00
2.607892e-01 3.904112e-01 1.080396e-02 1.723166e-10 2.607935e-10 1.682367e-12 1.908691e-01 1.930237e-01 1.867137e-01 1.972415e-01 1.724027e-01 2.378766e-01 5.185185e-01
3.073664e-01 4.705717e-01 8.469238e-03 2.038642e-10 3.139278e-10 2.291684e-12 1.796295e-01 1.747818e-01 1.885077e-01 1.682159e-01 1.439453e-01 2.050615e-01 5.460251e-01
3.098472e-01 4.069422e-01 2.238499e-02 3.211081e-10 4.283432e-10 3.624870e-12 2.246661e-01 2.205437e-01 2.368709e-01 2.012335e-01 1.842981e-01 2.441842e-01 3.377660e-01
5.555932e-01 6.720375e-01 2.112228e-02 4.414614e-10 5.372295e-10 1.893098e-12 2.294667e-01 2.239963e-01 2.545755e-01 2.340684e-01 2.126785e-01 3.128596e-01 2.178683e-01
2.867703e+00 4.125142e+00 9.144599e-02 4.969774e-10 7.210647e-10 2.222808e-12 1.994164e-01 2.053053e-01 1.864145e-01 1.916506e-01 1.655429e-01 2.389011e-01 4.529262e-01
1.176971e-01 1.731225e-01 2.036460e-02 1.397902e-10 2.177337e-10 2.913882e-12 2.835727e-01 2.705135e-01 3.065059e-01 2.155055e-01 2.014486e-01 2.364525e-01 5.694444e-01
2.444098e-01 4.761770e-01 2.907511e-02 1.514407e-10 3.124411e-10 1.855449e-12 2.190067e-01 1.905393e-01 2.454556e-01 2.414687e-01 1.572951e-01 2.967157e-01 1.076312e+00
1.327008e-01 2.828179e-01 6.602378e-03 1.394726e-10 2.983755e-10 5.994070e-12 2.988090e-01 3.210159e-01 2.801552e-01 2.256315e-01 2.339642e-01 2.166343e-01 1.190476e+00
2.843423e-01 5.787999e-01 7.250092e-03 1.314183e-10 2.685419e-10 2.381394e-12 1.693812e-01 1.687029e-01 1.700196e-01 1.801867e-01 1.499458e-01 2.045999e-01 1.062670e+00
2.148177e+00 2.549232e+00 2.448633e-01 3.320615e-10 4.012944e-10 3.498608e-12 2.293153e-01 2.351519e-01 2.016164e-01 2.027873e-01 2.040698e-01 1.942099e-01 2.107143e-01
9.082083e-01 1.079991e+00 3.465071e-01 5.714403e-10 7.451603e-10 3.403776e-12 2.774221e-01 2.611800e-01 3.305314e-01 2.640143e-01 2.400914e-01 3.247361e-01 3.058252e-01
4.467432e-01 6.619992e-01 1.445738e-02 2.024280e-10 3.024603e-10 1.538919e-12 1.812969e-01 1.635588e-01 2.169194e-01 1.820076e-01 1.369172e-01 2.451641e-01 4.979480e-01
6.151570e-01 9.016137e-01 1.215902e-02 2.046857e-10 3.014098e-10 1.079199e-12 1.882046e-01 1.806638e-01 2.040783e-01 1.826878e-01 1.445532e-01 2.434588e-01 4.750542e-01
3.143559e-01 6.634741e-01 1.005705e-02 1.542755e-10 3.290349e-10 1.951395e-12 1.776398e-01 1.753000e-01 1.796791e-01 1.813071e-01 1.492902e-01 2.051564e-01 1.147287e+00
2.668111e-01 4.556768e-01 9.640189e-03 1.620517e-10 2.792503e-10 2.467099e-12 1.861474e-01 1.772092e-01 1.983181e-01 1.884312e-01 1.488209e-01 2.311695e-01 7.343977e-01
1.047378e+00 1.267162e+00 2.574293e-01 8.115970e-10 1.036458e-09 3.401173e-12 2.579702e-01 2.365319e-01 3.350238e-01 2.586842e-01 2.109504e-01 3.740337e-01 2.782258e-01
4.897770e-01 6.700921e-01 1.474523e-02 2.885589e-10 3.974959e-10 1.569693e-12 1.965496e-01 1.922615e-01 2.078467e-01 1.993424e-01 1.729631e-01 2.558022e-01 3.795853e-01
4.247279e-01 4.696907e-01 3.216806e-02 3.783247e-10 4.209351e-10 6.302961e-12 2.598658e-01 2.638924e-01 2.247107e-01 2.067101e-01 2.106598e-01 1.641921e-01 1.145374e-01
6.509569e-01 1.039394e+00 3.561267e-03 2.695356e-10 4.302251e-10 1.719671e-12 2.234398e-01 2.389609e-01 1.975714e-01 2.123264e-01 2.094887e-01 2.144918e-01 6.000000e-01
9.018347e-01 1.018678e+00 9.243166e-02 6.210238e-10 7.103094e-10 2.518493e-12 2.629589e-01 2.473196e-01 3.712965e-01 2.624812e-01 2.365264e-01 3.810312e-01 1.443570e-01
1.788253e-01 3.463422e-01 6.966663e-03 1.255301e-10 2.460067e-10 1.930990e-12 1.864709e-01 1.718671e-01 2.014532e-01 1.860823e-01 1.440585e-01 2.200380e-01 9.747368e-01
2.127943e-01 3.686569e-01 1.442363e-02 1.416328e-10 2.508593e-10 2.617325e-12 2.298398e-01 2.239117e-01 2.373847e-01 2.343679e-01 2.043510e-01 2.675577e-01 7.857143e-01
2.476318e-01 4.309129e-01 9.075514e-03 1.696771e-10 2.983756e-10 2.164737e-12 2.335394e-01 2.102508e-01 2.638515e-01 2.361424e-01 1.716990e-01 2.972334e-01 7.682927e-01
6.081474e-01 7.662050e-01 2.376920e-02 2.840841e-10 3.602514e-10 2.474655e-12 1.846182e-01 1.828458e-01 1.911711e-01 1.723119e-01 1.646145e-01 1.980541e-01 2.704715e-01
2.597790e-01 6.439088e-01 4.434390e-03 1.251829e-10 3.109905e-10 1.670064e-12 1.680867e-01 1.536163e-01 1.777057e-01 1.957302e-01 1.407293e-01 2.244547e-01 1.504359e+00
1.161114e+00 1.401769e+00 6.571722e-02 6.358485e-10 7.750273e-10 2.345295e-12 2.567040e-01 2.329853e-01 3.646653e-01 2.306397e-01 1.935159e-01 3.326423e-01 2.196970e-01
2.819461e-01 4.177099e-01 5.196790e-03 1.917572e-10 2.846786e-10 2.340644e-12 1.748942e-01 1.680881e-01 1.887682e-01 1.623485e-01 1.414209e-01 1.975575e-01 4.905660e-01
3.586952e-01 4.565648e-01 1.896378e-02 2.514502e-10 3.232981e-10 2.047057e-12 1.955280e-01 1.946208e-01 1.986773e-01 1.789345e-01 1.718460e-01 2.015840e-01 2.880795e-01
1.479533e+00 1.819158e+00 4.111974e-02 3.500343e-10 4.323837e-10 1.260707e-12 2.342999e-01 2.265107e-01 2.672893e-01 2.098111e-01 1.815360e-01 2.992335e-01 2.361111e-01
1.152691e-01 3.063975e-01 6.481243e-03 7.530442e-11 2.033954e-10 2.396747e-12 1.848779e-01 1.750903e-01 1.904489e-01 2.031295e-01 1.583326e-01 2.244827e-01 1.756892e+00
2.569732e-01 4.482651e-01 1.764936e-02 2.303855e-10 4.123353e-10 2.749654e-12 1.990257e-01 1.961258e-01 2.026538e-01 2.075580e-01 1.751411e-01 2.420280e-01 7.993019e-01
4.000915e-01 6.316501e-01 4.361313e-02 4.601201e-10 7.568103e-10 3.373265e-12 3.684772e-01 2.914982e-01 4.869844e-01 3.667651e-01 2.924241e-01 4.321941e-01 6.495726e-01
3.082930e-01 4.242289e-01 1.715055e-02 2.123179e-10 2.959184e-10 2.377400e-12 1.849700e-01 1.891919e-01 1.743678e-01 1.630185e-01 1.584134e-01 1.735944e-01 3.982103e-01
5.969043e-01 9.327990e-01 3.484058e-02 4.600075e-10 7.334460e-10 2.453770e-12 2.503024e-01 2.502270e-01 2.504287e-01 2.488245e-01 2.306109e-01 2.766326e-01 5.976096e-01
1.346277e-01 2.811874e-01 3.816277e-03 1.025498e-10 2.151607e-10 2.039255e-12 1.869141e-01 1.797181e-01 1.933369e-01 1.870194e-01 1.519162e-01 2.133263e-01 1.120388e+00
7.371501e-01 9.145468e-01 1.337111e-02 3.468896e-10 4.315462e-10 1.491065e-12 2.095449e-01 2.107798e-01 2.045064e-01 1.881521e-01 1.812718e-01 2.138687e-01 2.450980e-01
4.890207e-01 5.770831e-01 2.103202e-02 2.728437e-10 3.236616e-10 2.782643e-12 2.111473e-01 2.113643e-01 2.099943e-01 1.819952e-01 1.694105e-01 2.379543e-01 1.881720e-01
6.513181e-01 9.147490e-01 4.405873e-02 1.940357e-10 2.770882e-10 2.583763e-12 1.763918e-01 1.688639e-01 1.937451e-01 1.652575e-01 1.461785e-01 2.014335e-01 4.338028e-01
5.534593e-01 7.868093e-01 3.018960e-02 2.176436e-10 3.137087e-10 2.224755e-12 1.910241e-01 1.894827e-01 1.944806e-01 1.828483e-01 1.553532e-01 2.329556e-01 4.459459e-01
8.249838e-02 3.428968e-01 5.105052e-03 5.159865e-11 2.183706e-10 2.032179e-12 1.838127e-01 1.690612e-01 1.881970e-01 1.997578e-01 1.452199e-01 2.130989e-01 3.364611e+00
3.031746e-01 4.461433e-01 2.085687e-02 1.948620e-10 2.922456e-10 2.560152e-12 1.739372e-01 1.681350e-01 1.853947e-01 1.550372e-01 1.366777e-01 1.855120e-01 5.064103e-01
3.605787e-01 4.521196e-01 6.101441e-03 2.726740e-10 3.425039e-10 2.268662e-12 2.018898e-01 2.018278e-01 2.021298e-01 1.761911e-01 1.695320e-01 1.998953e-01 2.582418e-01
3.688289e-01 7.625777e-01 6.382314e-03 1.433607e-10 2.972670e-10 1.689633e-12 1.874339e-01 1.775688e-01 1.965147e-01 2.068369e-01 1.512961e-01 2.468180e-01 1.086364e+00
1.749798e-01 4.390274e-01 4.599596e-03 9.830155e-11 2.472163e-10 2.212350e-12 1.692464e-01 1.619433e-01 1.739588e-01 1.725717e-01 1.483928e-01 1.863652e-01 1.549755e+00
2.372495e-01 3.615448e-01 1.383267e-02 1.843525e-10 2.855229e-10 2.501954e-12 2.270057e-01 1.969512e-01 2.810278e-01 2.357793e-01 1.747238e-01 3.100011e-01 5.563380e-01
2.856552e-01 3.937733e-01 2.654461e-02 4.401093e-10 6.209207e-10 6.785226e-12 3.236547e-01 3.058940e-01 3.662192e-01 2.725082e-01 2.537749e-01 3.087404e-01 4.172662e-01
1.536023e-01 2.196476e-01 2.878268e-02 1.269342e-10 1.925306e-10 2.962909e-12 2.759124e-01 2.514097e-01 3.222204e-01 2.437536e-01 1.968648e-01 3.085163e-01 5.291262e-01
4.913164e-02 2.610320e-01 4.168026e-03 3.083809e-11 1.686455e-10 1.596433e-12 1.730239e-01 1.691740e-01 1.738408e-01 1.995967e-01 1.581263e-01 2.073232e-01 4.712707e+00
1.967933e-01 4.482338e-01 4.391792e-03 1.366335e-10 3.125862e-10 1.995072e-12 1.621434e-01 1.582803e-01 1.650994e-01 1.562302e-01 1.330421e-01 1.718150e-01 1.306854e+00
1.268403e+00 1.590008e+00 4.630275e-02 5.494234e-10 6.935434e-10 1.767280e-12 2.316499e-01 2.289525e-01 2.419004e-01 2.119366e-01 2.084524e-01 2.243886e-01 2.631579e-01
5.208519e-01 7.254080e-01 2.419525e-03 2.956201e-10 4.116078e-10 1.657704e-12 2.076043e-01 2.013379e-01 2.234860e-01 2.107670e-01 1.896446e-01 2.559419e-01 3.945666e-01
4.461974e-01 8.093936e-01 2.100856e-02 1.735637e-10 3.199865e-10 2.148592e-12 1.729394e-01 1.767998e-01 1.684201e-01 1.695042e-01 1.501354e-01 1.895826e-01 8.541997e-01
6.624478e-01 8.118312e-01 2.718267e-02 3.571148e-10 4.406513e-10 1.869472e-12 2.130452e-01 2.074372e-01 2.368937e-01 1.961126e-01 1.825131e-01 2.442430e-01 2.351515e-01
4.289828e-01 6.551179e-01 2.286268e-02 3.203155e-10 4.976677e-10 1.805349e-12 2.558321e-01 2.370984e-01 2.894761e-01 2.542476e-01 2.082180e-01 3.179772e-01 5.568182e-01
5.274889e-01 7.059674e-01 9.637396e-03 3.331851e-10 4.471719e-10 2.455150e-12 2.197649e-01 2.200054e-01 2.190669e-01 2.024429e-01 1.878772e-01 2.397461e-01 3.446520e-01
4.686046e-01 7.646236e-01 7.694299e-03 2.511441e-10 4.116743e-10 1.194027e-12 2.363549e-01 2.255765e-01 2.531372e-01 2.305453e-01 1.957286e-01 2.753128e-01 6.422487e-01
1.651482e-01 3.704467e-01 7.244631e-03 1.151859e-10 2.611979e-10 2.881957e-12 1.937273e-01 1.698245e-01 2.121118e-01 2.036380e-01 1.509959e-01 2.346271e-01 1.300151e+00
8.466331e-01 1.081392e+00 1.092922e-01 4.062939e-10 5.350094e-10 2.018787e-12 2.255984e-01 2.109188e-01 2.717047e-01 2.252131e-01 1.823800e-01 3.205504e-01 3.183857e-01
3.575048e-01 6.953104e-01 9.055193e-03 1.469675e-10 2.871398e-10 2.378466e-12 1.762801e-01 1.631239e-01 1.898508e-01 1.904870e-01 1.346488e-01 2.337727e-01 9.694534e-01
1.781313e-01 3.615766e-01 4.863192e-03 1.125613e-10 2.287244e-10 2.842838e-12 1.831282e-01 1.784143e-01 1.875806e-01 1.794009e-01 1.508561e-01 2.026030e-01 1.058737e+00
2.160965e-01 3.056992e-01 6.867031e-03 1.919252e-10 2.724085e-10 3.990401e-12 2.299553e-01 2.186765e-01 2.562920e-01 2.223031e-01 2.075579e-01 2.514529e-01 4.282511e-01
1.789008e-01 3.434463e-01 1.144308e-02 1.162429e-10 2.278651e-10 2.645003e-12 1.937591e-01 1.785013e-01 2.092870e-01 2.032332e-01 1.569193e-01 2.404183e-01 9.826087e-01
9.454570e-01 1.035590e+00 1.517842e-01 4.747947e-10 5.284100e-10 2.682004e-12 2.339466e-01 2.293883e-01 2.740857e-01 1.964619e-01 1.901875e-01 2.411748e-01 1.135647e-01
1.041552e+00 1.131567e+00 8.353554e-02 5.292014e-10 5.786870e-10 2.533647e-12 2.269978e-01 2.263369e-01 2.340319e-01 1.778286e-01 1.772938e-01 1.832755e-01 9.395973e-02
3.079807e-01 4.429241e-01 4.149578e-02 1.895912e-10 2.837402e-10 3.666621e-12 2.631901e-01 2.262105e-01 3.362170e-01 2.645948e-01 1.905794e-01 3.584794e-01 5.063830e-01
1.593621e-01 3.798805e-01 5.156080e-03 1.041497e-10 2.494202e-10 2.563694e-12 1.749770e-01 1.563220e-01 1.880223e-01 1.866917e-01 1.366845e-01 2.138890e-01 1.430025e+00
3.136823e-01 3.854971e-01 3.739507e-02 2.785419e-10 3.498054e-10 4.375342e-12 2.405859e-01 2.298842e-01 2.817577e-01 2.047244e-01 1.954094e-01 2.326280e-01 2.599278e-01
8.665763e-01 1.123280e+00 2.501292e-02 5.020895e-10 6.545675e-10 2.213501e-12 2.565749e-01 2.501858e-01 2.775208e-01 2.453087e-01 2.202057e-01 3.129123e-01 3.050314e-01
9.412602e-02 4.050424e-01 4.939721e-03 5.113140e-11 2.242140e-10 1.482715e-12 1.662361e-01 1.533941e-01 1.699199e-01 1.921892e-01 1.268493e-01 2.070157e-01 3.486146e+00
8.195733e-01 1.017347e+00 1.040327e-01 2.519775e-10 3.203670e-10 4.546388e-12 2.052466e-01 2.070351e-01 1.987761e-01 1.941726e-01 1.932057e-01 1.974959e-01 2.763975e-01
3.987346e-01 6.052875e-01 1.084748e-02 1.844366e-10 2.816719e-10 1.837784e-12 1.981091e-01 1.869466e-01 2.190711e-01 1.951990e-01 1.432235e-01 2.654450e-01 5.325077e-01
1.142743e-01 2.386517e-01 2.370823e-02 1.757631e-10 4.131801e-10 2.886545e-12 4.164101e-01 3.094437e-01 4.942982e-01 3.670879e-01 2.436018e-01 4.186489e-01 1.373333e+00
1.676574e-01 3.293718e-01 5.690795e-03 1.296624e-10 2.568427e-10 2.283693e-12 1.904468e-01 1.668065e-01 2.141240e-01 2.030317e-01 1.456430e-01 2.452402e-01 9.984424e-01
3.472297e-01 4.215471e-01 3.138119e-02 4.136053e-10 5.094223e-10 6.382923e-12 2.757418e-01 2.711031e-01 2.954564e-01 2.169013e-01 2.033917e-01 2.658900e-01 2.352941e-01
2.055845e+00 2.341841e+00 2.305155e-01 6.729607e-10 7.777772e-10 3.985391e-12 2.494641e-01 2.519848e-01 2.333761e-01 2.322444e-01 2.334497e-01 2.237315e-01 1.566820e-01
4.903079e-01 7.593785e-01 1.207691e-02 2.183354e-10 3.397389e-10 2.559611e-12 1.775204e-01 1.654106e-01 1.990438e-01 1.769902e-01 1.454268e-01 2.206558e-01 5.626374e-01
2.626369e-01 3.880672e-01 1.454831e-02 2.729047e-10 4.091494e-10 3.426214e-12 2.911366e-01 2.391536e-01 3.939538e-01 2.958426e-01 2.200057e-01 3.859830e-01 5.055866e-01
9.975054e-02 2.036377e-01 4.413758e-03 9.500536e-11 1.960587e-10 2.269171e-12 2.360414e-01 2.241017e-01 2.469984e-01 2.227232e-01 1.838613e-01 2.526953e-01 1.089686e+00
1.747835e+00 2.146298e+00 5.326772e-02 5.412368e-10 6.681616e-10 1.456935e-12 2.250011e-01 2.273256e-01 2.151159e-01 1.967130e-01 1.924605e-01 2.135728e-01 2.351421e-01
1.692323e+00 1.910154e+00 9.629855e-02 3.975985e-10 4.512925e-10 4.187107e-12 2.100730e-01 2.084160e-01 2.222133e-01 1.643467e-01 1.580163e-01 2.044366e-01 1.364829e-01
5.571654e-01 7.741890e-01 1.460639e-02 5.811708e-10 8.130727e-10 1.416131e-12 2.782027e-01 2.756712e-01 2.845315e-01 2.617527e-01 2.366654e-01 3.157819e-01 4.000000e-01
6.747900e-01 8.786693e-01 2.011083e-02 3.499326e-10 4.583711e-10 1.724824e-12 2.192400e-01 2.209181e-01 2.138515e-01 1.905852e-01 1.870977e-01 2.012815e-01 3.114187e-01
1.762601e+00 2.186577e+00 1.759725e-01 6.857239e-10 8.681376e-10 3.083211e-12 2.472969e-01 2.452226e-01 2.550594e-01 2.560581e-01 2.371279e-01 3.169031e-01 2.672176e-01
3.521822e-01 5.842157e-01 2.041043e-02 1.479694e-10 2.498104e-10 2.352587e-12 1.698066e-01 1.612568e-01 1.820315e-01 1.776312e-01 1.462853e-01 2.140485e-01 6.993769e-01
1.781985e-01 3.668054e-01 7.706430e-03 1.249588e-10 2.605377e-10 2.401548e-12 1.832885e-01 1.783490e-01 1.877536e-01 1.836888e-01 1.598608e-01 2.027299e-01 1.106250e+00
5.728223e-01 7.154694e-01 1.794939e-02 2.835215e-10 3.556522e-10 2.944939e-12 1.948772e-01 1.941117e-01 1.978549e-01 1.777602e-01 1.682373e-01 2.107229e-01 2.570806e-01
2.145689e-01 3.328387e-01 7.883714e-03 1.995578e-10 3.127626e-10 1.724135e-12 2.465518e-01 2.224282e-01 2.887096e-01 2.588775e-01 1.992567e-01 3.345999e-01 5.722222e-01
8.453619e-01 1.053182e+00 4.280589e-02 3.161402e-10 3.972747e-10 2.816090e-12 1.963980e-01 1.987249e-01 1.874122e-01 1.647675e-01 1.637462e-01 1.683519e-01 2.589474e-01
7.070151e-01 1.068145e+00 2.113808e-02 2.150250e-10 3.272692e-10 1.844779e-12 2.088057e-01 2.071580e-01 2.119351e-01 1.957002e-01 1.820309e-01 2.192945e-01 5.265226e-01
2.703017e-01 4.371459e-01 9.951315e-03 1.839567e-10 3.004841e-10 2.122692e-12 2.047582e-01 1.841578e-01 2.369040e-01 2.226898e-01 1.566977e-01 2.948952e-01 6.408451e-01
2.188614e-01 3.130233e-01 1.063360e-02 2.258300e-10 3.268406e-10 2.456960e-12 2.545103e-01 2.366729e-01 2.939556e-01 2.327489e-01 2.021549e-01 2.851946e-01 4.522059e-01
7.501131e-01 1.083935e+00 3.565231e-02 3.048647e-10 4.463733e-10 2.001936e-12 2.202316e-01 2.203085e-01 2.200670e-01 2.067460e-01 2.001156e-01 2.202671e-01 4.672365e-01
2.912969e-01 4.172226e-01 1.450383e-02 1.766310e-10 2.558220e-10 2.563924e-12 2.044111e-01 1.902935e-01 2.354426e-01 2.072786e-01 1.639074e-01 2.773978e-01 4.549451e-01
6.526260e-01 8.756235e-01 5.164777e-02 3.962075e-10 5.425713e-10 1.757065e-12 2.544769e-01 2.300911e-01 3.201967e-01 2.661978e-01 2.037626e-01 3.794948e-01 3.710575e-01
1.601875e+00 1.886334e+00 7.768849e-02 3.151599e-10 3.734831e-10 2.652274e-12 2.027480e-01 2.000797e-01 2.170451e-01 1.845148e-01 1.707922e-01 2.448027e-01 1.866295e-01
1.467230e-01 4.478770e-01 6.565046e-03 6.627054e-11 2.035399e-10 2.384983e-12 1.979112e-01 1.761238e-01 2.080510e-01 2.365628e-01 1.713799e-01 2.607944e-01 2.148676e+00
1.050504e-01 3.507809e-01 4.403436e-03 6.313748e-11 2.125606e-10 1.936387e-12 1.804463e-01 1.536934e-01 1.914039e-01 2.034089e-01 1.472602e-01 2.214192e-01 2.441509e+00
